Latitude,Longitude,Date,MODIS_Tile,MCD12Q1_061_Line_Y_500m,MCD12Q1_061_Sample_X_500m,MCD12Q1_061_LC_Type5,MCD12Q1_061_QC,MCD12Q1_061_QC_bitmask,MCD12Q1_061_QC_Name,MCD12Q1_061_QC_Name_Description
4.739,117.617,2006-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2007-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2008-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2009-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2010-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2011-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2012-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2013-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2014-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2015-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2016-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2017-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2018-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2019-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2020-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2001-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2002-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2003-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2004-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2005-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2006-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2007-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2008-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2009-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2010-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2011-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2012-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2013-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2014-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2015-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2016-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2017-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2018-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2019-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
5.2743949,-52.9285332,2020-01-01,h12v08,1134.0,1750.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
8.9943457,-79.543073,2001-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2002-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2003-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2004-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2005-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2006-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2007-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2008-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2009-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2010-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2011-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2012-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2013-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2014-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2015-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2016-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2017-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2018-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2019-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
8.9943457,-79.543073,2020-01-01,h10v08,241.0,344.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
9.1269168,-79.714769,2001-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2002-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2003-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2004-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2005-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2006-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2007-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2008-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2009-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2010-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2011-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2012-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2013-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2014-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2015-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2016-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2017-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2018-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2019-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1269168,-79.714769,2020-01-01,h10v08,209.0,310.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2001-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2002-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2003-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2004-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2005-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2006-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2007-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2008-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2009-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2010-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2011-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2012-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2013-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2014-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2015-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
9.1562792,-79.862707,2016-01-01,h10v08,202.0,277.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
